Unnamed: 0,selgroup,volseg,pixelRato2initalMask,sradius,numsel_allcluster,numsel_noisecluster,numsel_Currentcluster,shelldistance,vol_density_numsel_allcluster,vol_density_numsel_noisecluster,shell_density_numsel_allcluster,shell_density_numsel_noisecluster,sub_group_type,idd,vol_density_numsel_Currentcluster,shell_density_numsel_Currentcluster
2533,4.0,1751900000.0,1.2347,370.0,81.0,0.0,81.0,144.35,76.80318226874324,0.0,-129.67925996368982,0.0,SP3,2,76.80318226874324,-129.67925996368982
2534,4.0,2051700000.0,1.3015,390.0,70.0,0.0,70.0,153.61,56.67449908243986,0.0,-60.948716641659225,0.0,SP3,2,56.67449908243986,-60.948716641659225
2535,4.0,2383800000.0,1.3682,410.0,58.0,0.0,58.0,162.86,40.41677781280565,0.0,-60.02274862172763,0.0,SP3,2,40.41677781280565,-60.02274862172763
2536,4.0,2749900000.0,1.435,430.0,54.0,0.0,54.0,172.12,32.61973041846644,0.0,-18.149462639784893,0.0,SP3,2,32.61973041846644,-18.149462639784893
2537,4.0,3151700000.0,1.5017,450.0,51.0,2.0,49.0,181.37,26.879972070127845,1.0541165517697193,-12.402659791734536,8.268439861156358,SP3,2,25.825855518358132,-20.671099652890888
2538,4.0,3590900000.0,1.5685,470.0,54.0,6.0,48.0,190.63,24.980087631997794,2.7755652924441994,11.346513443349128,15.128684591132169,SP3,2,22.20452233955359,-3.782171147783042
2539,4.0,4069100000.0,1.6352,490.0,50.0,7.0,43.0,199.89,20.41151075306963,2.857611505429748,-13.89485209624686,3.473713024061716,SP3,2,17.553899247639876,-17.368565120308578
2540,5.0,33030.0,0.08830199999999999,10.0,0.0,0.0,0.0,0.00057418,0.0,0.0,0.0,0.0,SP3,2,0.0,0.0
2541,5.0,891640.0,0.26489,30.0,0.0,0.0,0.0,23.876,0.0,0.0,0.0,0.0,SP3,2,0.0,0.0
2542,5.0,4127800.0,0.44147,50.0,0.0,0.0,0.0,49.39100000000001,0.0,0.0,0.0,0.0,SP3,2,0.0,0.0
2543,5.0,11326000.0,0.61806,70.0,0.0,0.0,0.0,74.33,0.0,0.0,0.0,0.0,SP3,2,0.0,0.0
2544,5.0,24073000.0,0.79465,90.0,0.0,0.0,0.0,99.313,0.0,0.0,0.0,0.0,SP3,2,0.0,0.0
2545,5.0,43951000.0,0.97123,110.0,1.0,0.0,1.0,124.19,37.79503465464523,0.0,83.56623242309651,0.0,SP3,2,37.79503465464523,83.56623242309651
2546,5.0,72547000.0,1.1478,130.0,2.0,0.0,2.0,149.11,45.79457642924758,0.0,58.089577846772706,0.0,SP3,2,45.79457642924758,58.089577846772706
2547,5.0,111450000.0,1.3244,150.0,2.0,0.0,2.0,174.06,29.809413514693805,0.0,0.0,0.0,SP3,2,29.809413514693805,0.0
2548,5.0,162230000.0,1.501,170.0,3.0,0.0,3.0,199.01,30.718046627127762,0.0,32.712279797288545,0.0,SP3,2,30.718046627127762,32.712279797288545
2549,5.0,226490000.0,1.6776,190.0,4.0,1.0,3.0,223.98,29.336916739923392,7.334229184980848,25.850133334987742,25.850133334987742,SP3,2,22.002687554942547,0.0
2550,5.0,305810000.0,1.8542,210.0,5.0,1.0,4.0,248.96,27.159503745893076,5.431900749178616,20.942127686665557,0.0,SP3,2,21.727602996714463,20.942127686665557
2551,5.0,401760000.0,2.0307,230.0,5.0,1.0,4.0,273.95,20.673157707416273,4.1346315414832535,0.0,0.0,SP3,2,16.538526165933018,0.0
2552,5.0,515950000.0,2.2073,250.0,5.0,1.0,4.0,298.92,16.09777660729055,3.2195553214581114,0.0,0.0,SP3,2,12.878221285832446,0.0
2553,5.0,649950000.0,2.3839,270.0,6.0,1.0,5.0,323.85,15.334683296619543,2.555780549436591,12.39648931422621,0.0,SP3,2,12.778902747182956,12.39648931422621
2554,5.0,805340000.0,2.5605,290.0,6.0,1.0,5.0,348.78,12.375862876099376,2.0626438126832296,0.0,0.0,SP3,2,10.313219063416149,0.0
2555,5.0,983720000.0,2.7371,310.0,6.0,1.0,5.0,373.71,10.131721840196267,1.688620306699378,0.0,0.0,SP3,2,8.44310153349689,0.0
2556,6.0,37631.0,0.056163,10.0,0.0,0.0,0.0,0.00046583,0.0,0.0,0.0,0.0,SP3,2,0.0,0.0
2557,6.0,1015800.0,0.16848,30.0,0.0,0.0,0.0,17.398,0.0,0.0,0.0,0.0,SP3,2,0.0,0.0
2558,6.0,4702700.0,0.28079,50.0,0.0,0.0,0.0,40.285,0.0,0.0,0.0,0.0,SP3,2,0.0,0.0
2559,6.0,12904000.0,0.39311,70.0,1.0,0.0,1.0,63.75,128.72981773917485,0.0,202.54466585862144,0.0,SP3,2,128.72981773917485,202.54466585862144
2560,6.0,27425000.0,0.50542,90.0,2.0,0.0,2.0,87.436,121.13980441978576,0.0,114.39498437478909,0.0,SP3,2,121.13980441978576,114.39498437478909
2561,6.0,50073000.0,0.61774,110.0,4.0,0.0,4.0,111.12,132.6966283710832,0.0,146.69106041207274,0.0,SP3,2,132.6966283710832,146.69106041207274
2562,6.0,82652000.0,0.73005,130.0,12.0,0.0,12.0,134.9,241.17450052358987,0.0,407.9019167209092,0.0,SP3,2,241.17450052358987,407.9019167209092
2563,6.0,126970000.0,0.8423700000000001,150.0,20.0,0.0,20.0,158.72,261.65701631980977,0.0,299.8564137562728,0.0,SP3,2,261.65701631980977,299.8564137562728
2564,6.0,184830000.0,0.95468,170.0,26.0,0.0,26.0,182.51,233.6707719026355,0.0,172.25678203660343,0.0,SP3,2,233.6707719026355,172.25678203660343
2565,6.0,258030000.0,1.067,190.0,32.0,0.0,32.0,206.3,206.00761996435293,0.0,136.15816132018952,0.0,SP3,2,206.00761996435293,136.15816132018952
2566,6.0,348400000.0,1.1793,210.0,33.0,0.0,33.0,230.11,157.34005668056344,0.0,18.38142711194326,0.0,SP3,2,157.34005668056344,18.38142711194326
2567,6.0,457720000.0,1.2916,230.0,34.0,0.0,34.0,253.93,123.3907308302338,0.0,15.195111307229347,0.0,SP3,2,123.3907308302338,15.195111307229347
2568,6.0,587810000.0,1.4039,250.0,34.0,0.0,34.0,277.75,96.0827568697617,0.0,0.0,0.0,SP3,2,96.0827568697617,0.0
2569,6.0,740480000.0,1.5163,270.0,37.0,0.0,36.0,301.58,83.00263885578754,0.0,32.64157139136003,0.0,SP3,2,80.7593242921176,21.761047594240022
2570,6.0,917510000.0,1.6286,290.0,37.0,0.0,36.0,325.42,66.98760124678049,0.0,0.0,0.0,SP3,2,65.17712553740803,0.0
2571,6.0,1120700000.0,1.7409,310.0,38.0,0.0,36.0,349.26,56.324550359632255,0.0,8.17525256216503,0.0,SP3,2,53.36010034070424,0.0
2572,6.0,1351900000.0,1.8532,330.0,40.0,1.0,36.0,373.1,49.14948052685294,1.2287370131713236,14.369632942096127,7.184816471048063,SP3,2,44.23453247416765,0.0
2573,6.0,1612900000.0,1.9655,350.0,42.0,2.0,37.0,396.95,43.255900465289294,2.059804784061395,12.728962207711206,6.364481103855603,SP3,2,38.10638850513581,6.364481103855603
2574,6.0,1905600000.0,2.0778,370.0,45.0,2.0,38.0,420.79,39.22692619898408,1.74341894217707,17.025584913969723,0.0,SP3,2,33.12495990136433,5.67519497132324
2575,7.0,37001.0,0.06882,10.0,0.0,0.0,0.0,0.00070124,0.0,0.0,0.0,0.0,SP3,2,0.0,0.0
2576,7.0,998820.0,0.20645,30.0,0.0,0.0,0.0,13.317,0.0,0.0,0.0,0.0,SP3,2,0.0,0.0
2577,7.0,4624000.0,0.34407,50.0,1.0,0.0,1.0,29.884,359.2408235524032,0.0,458.21988649013633,0.0,SP3,2,359.2408235524032,458.21988649013633
2578,7.0,12688000.0,0.4817,70.0,1.0,0.0,1.0,47.02,130.92130896172068,0.0,0.0,0.0,SP3,2,130.92130896172068,0.0
2579,7.0,26966000.0,0.61933,90.0,4.0,0.0,4.0,64.354,246.40355530761883,0.0,349.0256831712381,0.0,SP3,2,246.40355530761883,349.0256831712381
2580,7.0,49235000.0,0.75695,110.0,7.0,0.0,7.0,81.712,236.1715644712945,0.0,223.78143178045428,0.0,SP3,2,236.1715644712945,223.78143178045428
2581,7.0,81268000.0,0.8945799999999999,130.0,10.0,0.0,10.0,99.2,204.40143329555445,0.0,155.5704649679686,0.0,SP3,2,204.40143329555445,155.5704649679686
2582,7.0,124840000.0,1.0322,150.0,14.0,0.0,14.0,116.69,186.2849563720632,0.0,152.49514074234025,0.0,SP3,2,186.2849563720632,152.49514074234025
2583,7.0,181730000.0,1.1698,170.0,15.0,0.0,15.0,134.08,137.10968756724085,0.0,29.19897289692937,0.0,SP3,2,137.10968756724085,29.19897289692937
2584,7.0,253720000.0,1.3075,190.0,15.0,0.0,15.0,151.51,98.20646193281841,0.0,0.0,0.0,SP3,2,98.20646193281841,0.0
2585,7.0,342570000.0,1.4451,210.0,16.0,0.0,16.0,168.96,77.58435674373412,0.0,18.695887091798674,0.0,SP3,2,77.58435674373412,18.695887091798674
2586,7.0,450060000.0,1.5827,230.0,16.0,0.0,16.0,186.44,59.05451070901879,0.0,0.0,0.0,SP3,2,59.05451070901879,0.0
2587,7.0,577970000.0,1.7203,250.0,16.0,0.0,16.0,203.93,45.98521219042684,0.0,0.0,0.0,SP3,2,45.98521219042684,0.0
2588,7.0,728080000.0,1.858,270.0,17.0,0.0,17.0,221.42,38.785851359476034,0.0,11.066081993913212,0.0,SP3,2,38.785851359476034,11.066081993913212
2589,7.0,902160000.0,1.9956,290.0,17.0,0.0,17.0,238.91,31.301767599768677,0.0,0.0,0.0,SP3,2,31.301767599768677,0.0
2590,7.0,1102000000.0,2.1332,310.0,18.0,0.0,18.0,256.42,27.132787863805465,0.0,8.3122976786745,0.0,SP3,2,27.132787863805465,8.3122976786745
2591,7.0,1329300000.0,2.2708,330.0,20.0,0.0,20.0,273.93,24.992545973163505,0.0,14.61618625698471,0.0,SP3,2,24.992545973163505,14.61618625698471
2592,8.0,32878.0,0.081139,10.0,0.0,0.0,0.0,0.00027296,0.0,0.0,0.0,0.0,SP3,2,0.0,0.0
2593,8.0,887520.0,0.2434,30.0,0.0,0.0,0.0,19.369,0.0,0.0,0.0,0.0,SP3,2,0.0,0.0
2594,8.0,4108700.0,0.40566,50.0,1.0,0.0,1.0,50.445,404.2956575331157,0.0,515.6897683787656,0.0,SP3,2,404.2956575331157,515.6897683787656
2595,8.0,11274000.0,0.56793,70.0,2.0,0.0,2.0,77.794,294.6832655856505,0.0,231.8297305215849,0.0,SP3,2,294.6832655856505,231.8297305215849
2596,8.0,23961000.0,0.73019,90.0,7.0,0.0,7.0,103.73,485.28471168749985,0.0,654.6581414464855,0.0,SP3,2,485.28471168749985,654.6581414464855
2597,8.0,43748000.0,0.89245,110.0,10.0,0.0,10.0,129.66,379.70411632676064,0.0,251.8516553453751,0.0,SP3,2,379.70411632676064,251.8516553453751
2598,8.0,72212000.0,1.0547,130.0,10.0,0.0,10.0,155.59,230.035114400143,0.0,0.0,0.0,SP3,2,230.035114400143,0.0
2599,8.0,110930000.0,1.217,150.0,12.0,0.0,12.0,181.52,179.69489603602042,0.0,85.80657927094954,0.0,SP3,2,179.69489603602042,85.80657927094954
2600,8.0,161480000.0,1.3792,170.0,13.0,0.0,13.0,207.45,133.7297769716501,0.0,32.86111905254822,0.0,SP3,2,133.7297769716501,32.86111905254822
2601,8.0,225440000.0,1.5415,190.0,13.0,0.0,13.0,233.38,95.78905422898359,0.0,0.0,0.0,SP3,2,95.78905422898359,0.0
2602,8.0,304390000.0,1.7038,210.0,14.0,0.0,14.0,259.31,76.40137308547709,0.0,21.040273186907054,0.0,SP3,2,76.40137308547709,21.040273186907054
2603,8.0,399910000.0,1.8659999999999999,230.0,14.0,0.0,14.0,285.24,58.15261922304612,0.0,0.0,0.0,SP3,2,58.15261922304612,0.0
2604,8.0,513560000.0,2.0283,250.0,14.0,0.0,14.0,311.17,45.28353834700594,0.0,0.0,0.0,SP3,2,45.28353834700594,0.0
2605,8.0,646940000.0,2.1905,270.0,14.0,0.0,14.0,337.11,35.94740463333288,0.0,0.0,0.0,SP3,2,35.94740463333288,0.0
2606,8.0,801620000.0,2.3528,290.0,14.0,0.0,14.0,363.04,29.0110201261051,0.0,0.0,0.0,SP3,2,29.0110201261051,0.0
2607,8.0,979170000.0,2.5151,310.0,14.0,0.0,14.0,388.97,23.750537652796112,0.0,0.0,0.0,SP3,2,23.750537652796112,0.0
2608,9.0,34798.0,0.08165700000000001,10.0,0.0,0.0,0.0,0.00069875,0.0,0.0,0.0,0.0,SP3,2,0.0,0.0
2609,9.0,939360.0,0.24495,30.0,0.0,0.0,0.0,25.628,0.0,0.0,0.0,0.0,SP3,2,0.0,0.0
2610,9.0,4348800.0,0.40825,50.0,1.0,0.0,1.0,54.058,381.97423843504237,0.0,487.2147825174552,0.0,SP3,2,381.97423843504237,487.2147825174552
2611,9.0,11933000.0,0.57155,70.0,2.0,0.0,2.0,82.823,278.40938039157163,0.0,219.02502150606685,0.0,SP3,2,278.40938039157163,219.02502150606685
2612,9.0,25361000.0,0.73485,90.0,4.0,0.0,4.0,110.6,261.99748718210043,0.0,247.41280430537867,0.0,SP3,2,261.99748718210043,247.41280430537867
2613,9.0,46303000.0,0.8981399999999999,110.0,7.0,0.0,7.0,138.25,251.1264275909592,0.0,237.96145087952138,0.0,SP3,2,251.1264275909592,237.96145087952138
2614,9.0,76430000.0,1.0614,130.0,8.0,0.0,8.0,165.89,173.8719945682389,0.0,55.13756989100516,0.0,SP3,2,173.8719945682389,55.13756989100516
2615,9.0,117410000.0,1.2247,150.0,10.0,0.0,10.0,193.54,141.48109770090386,0.0,81.07025710621338,0.0,SP3,2,141.48109770090386,81.07025710621338
2616,9.0,170910000.0,1.3880000000000001,170.0,12.0,0.0,12.0,221.19,116.63188120809635,0.0,62.09830161145093,0.0,SP3,2,116.63188120809635,62.09830161145093
2617,9.0,238610000.0,1.5513,190.0,12.0,0.0,12.0,248.84,83.54031606921647,0.0,0.0,0.0,SP3,2,83.54031606921647,0.0
2618,9.0,322170000.0,1.7146,210.0,12.0,0.0,12.0,276.49,61.872783987571,0.0,0.0,0.0,SP3,2,61.872783987571,0.0
2619,9.0,423270000.0,1.8779,230.0,12.0,0.0,12.0,304.14,47.094182950069104,0.0,0.0,0.0,SP3,2,47.094182950069104,0.0
2620,9.0,543560000.0,2.0412,250.0,13.0,0.0,13.0,331.79,39.728244141184156,0.0,13.809373747662418,0.0,SP3,2,39.728244141184156,13.809373747662418
2621,9.0,684730000.0,2.2045,270.0,13.0,0.0,13.0,359.44,31.53751754031817,0.0,0.0,0.0,SP3,2,31.53751754031817,0.0
2622,9.0,848450000.0,2.3678,290.0,13.0,0.0,13.0,387.09,25.451923372481648,0.0,0.0,0.0,SP3,2,25.451923372481648,0.0
2623,9.0,1036400000.0,2.5311,310.0,14.0,0.0,14.0,414.73,22.439033146939764,0.0,8.838146145817039,0.0,SP3,2,22.439033146939764,8.838146145817039
2624,0.0,37640.0,0.055935000000000006,10.0,0.0,0.0,0.0,0.00050331,0.0,0.0,0.0,0.0,SP3,3,0.0,0.0
2625,0.0,1016100.0,0.16779000000000002,30.0,0.0,0.0,0.0,6.422000000000001,0.0,0.0,0.0,0.0,SP3,3,0.0,0.0
2626,0.0,4703800.0,0.27965,50.0,0.0,0.0,0.0,21.987,0.0,0.0,0.0,0.0,SP3,3,0.0,0.0
2627,0.0,12907000.0,0.39151,70.0,1.0,0.0,1.0,38.578,128.69989680842275,0.0,202.49775308493184,0.0,SP3,3,128.69989680842275,202.49775308493184
2628,0.0,27432000.0,0.50337,90.0,2.0,0.0,2.0,55.205,121.1088923962024,0.0,114.3634814531024,0.0,SP3,3,121.1088923962024,114.3634814531024
2629,0.0,50085000.0,0.61523,110.0,3.0,0.0,3.0,71.138,99.49862642146223,0.0,73.32934128399383,0.0,SP3,3,99.49862642146223,73.32934128399383
2630,0.0,82672000.0,0.72709,130.0,7.0,0.0,7.0,87.242,140.65109077733922,0.0,203.90088907924167,0.0,SP3,3,140.65109077733922,203.90088907924167
2631,0.0,127000000.0,0.83895,150.0,14.0,0.0,14.0,103.35,183.11664530305802,0.0,262.3151727292949,0.0,SP3,3,183.11664530305802,262.3151727292949
2632,0.0,184870000.0,0.95081,170.0,18.0,0.0,18.0,119.64,161.7370705139483,0.0,114.81801058277605,0.0,SP3,3,161.7370705139483,114.81801058277605
2633,0.0,258100000.0,1.0627,190.0,20.0,0.0,20.0,135.88,128.71984254988854,0.0,45.36746055185886,0.0,SP3,3,128.71984254988854,45.36746055185886
2634,0.0,348480000.0,1.1745,210.0,22.0,0.0,22.0,152.05,104.86929091580255,0.0,36.75878663656367,0.0,SP3,3,104.86929091580255,36.75878663656367
2635,0.0,457830000.0,1.2864,230.0,24.0,0.0,24.0,168.29,87.07841258666207,0.0,30.381885104825106,0.0,SP3,3,87.07841258666207,30.381885104825106
2636,0.0,587950000.0,1.3982,250.0,24.0,0.0,24.0,184.58,67.80697276052639,0.0,0.0,0.0,SP3,3,67.80697276052639,0.0
2637,0.0,740650000.0,1.5101,270.0,25.0,0.0,25.0,200.9,56.06999149754649,0.0,10.878386169654961,0.0,SP3,3,56.06999149754649,10.878386169654961
2638,0.0,917740000.0,1.6219999999999999,290.0,23.0,0.0,23.0,217.26,41.6305054442927,0.0,-18.760286499591306,0.0,SP3,3,41.6305054442927,-18.760286499591306
2639,0.0,1121000000.0,1.7338,310.0,22.0,0.0,22.0,233.62,32.60022345971353,0.0,-8.172437115548126,0.0,SP3,3,32.60022345971353,-8.172437115548126
2640,0.0,1352300000.0,1.8457,330.0,23.0,0.0,23.0,249.85,28.25259192963483,0.0,7.181710195012157,0.0,SP3,3,28.25259192963483,7.181710195012157
2641,0.0,1613300000.0,1.9575,350.0,24.0,0.0,24.0,266.1,24.711528937303353,0.0,6.364481103855603,0.0,SP3,3,24.711528937303353,6.364481103855603
2642,0.0,1906000000.0,2.0694,370.0,25.0,0.0,25.0,282.35,21.788163275266427,0.0,5.67519497132324,0.0,SP3,3,21.788163275266427,5.67519497132324
2643,1.0,33820.0,0.032713,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP3,3,0.0,0.0
2644,1.0,912970.0,0.098132,30.0,0.0,0.0,0.0,0.086574,0.0,0.0,0.0,0.0,SP3,3,0.0,0.0
2645,1.0,4226500.0,0.16355,50.0,0.0,0.0,0.0,0.0098471,0.0,0.0,0.0,0.0,SP3,3,0.0,0.0
2646,1.0,11597000.0,0.22897,70.0,1.0,0.0,1.0,0.12522,143.23786911324586,0.0,225.37542474815987,0.0,SP3,3,143.23786911324586,225.37542474815987
2647,1.0,24648000.0,0.29439,90.0,1.0,0.0,1.0,0.12356,67.39409153303765,0.0,0.0,0.0,SP3,3,67.39409153303765,0.0
2648,1.0,45002000.0,0.35981,110.0,5.0,0.0,5.0,0.21164,184.5617492674006,0.0,326.44778777759893,0.0,SP3,3,184.5617492674006,326.44778777759893
2649,1.0,74282000.0,0.42523,130.0,7.0,0.0,7.0,1.2401,156.53734386182634,0.0,113.46513443349129,0.0,SP3,3,156.53734386182634,113.46513443349129
2650,1.0,114110000.0,0.49065,150.0,10.0,0.0,10.0,7.0231,145.57265516662105,0.0,125.12274541325041,0.0,SP3,3,145.57265516662105,125.12274541325041
2651,1.0,166110000.0,0.55607,170.0,15.0,0.0,15.0,12.975,150.00267004752683,0.0,159.72399693329928,0.0,SP3,3,150.00267004752683,159.72399693329928
2652,1.0,231910000.0,0.62149,190.0,22.0,0.0,22.0,18.64,157.5820382835534,0.0,176.71591150067155,0.0,SP3,3,157.5820382835534,176.71591150067155
2653,1.0,313120000.0,0.68691,210.0,30.0,0.0,30.0,24.394,159.15267962183626,0.0,163.63793307290356,0.0,SP3,3,159.15267962183626,163.63793307290356
2654,1.0,411380000.0,0.75233,230.0,38.0,0.0,38.0,30.053,153.44188727706708,0.0,135.24360416090468,0.0,SP3,3,153.44188727706708,135.24360416090468
2655,1.0,528290000.0,0.81775,250.0,52.0,0.0,52.0,35.691,163.50628923797203,0.0,198.92065651773478,0.0,SP3,3,163.50628923797203,198.92065651773478
2656,1.0,665500000.0,0.8831700000000001,270.0,81.0,0.0,81.0,40.894,202.18105937882993,0.0,351.08780318550436,0.0,SP3,3,202.18105937882993,351.08780318550436
2657,1.0,824600000.0,0.94859,290.0,125.0,0.0,125.0,46.002,251.8083871128899,0.0,459.3947265661707,0.0,SP3,3,251.8083871128899,459.3947265661707
2658,1.0,1007300000.0,1.014,310.0,155.0,0.0,155.0,50.963,255.60913636104283,0.0,272.7634758795258,0.0,SP3,3,255.60913636104283,272.7634758795258
2659,1.0,1215000000.0,1.0794,330.0,150.0,0.0,150.0,55.948,205.07772445756942,0.0,-39.98867520718132,0.0,SP3,3,205.07772445756942,-39.98867520718132
2660,1.0,1449600000.0,1.1448,350.0,144.0,0.0,144.0,60.951,165.0128710039383,0.0,-42.48413217663203,0.0,SP3,3,165.0128710039383,-42.48413217663203
2661,1.0,1712600000.0,1.2103,370.0,128.0,0.0,128.0,65.971,124.15309162536958,0.0,-101.05731212814068,0.0,SP3,3,124.15309162536958,-101.05731212814068
2662,1.0,2005600000.0,1.2757,390.0,115.0,2.0,113.0,71.001,95.24825505196743,1.6564913922081297,-73.70199448935855,11.33876838297824,SP3,3,93.59176365975931,-85.04076287233681
2663,1.0,2330300000.0,1.3411,410.0,99.0,2.0,97.0,76.041,70.57109695855681,1.4256787264354909,-81.85424419372035,0.0,SP3,3,69.1454182321213,-81.85424419372035
2664,1.0,2688200000.0,1.4065,430.0,100.0,4.0,96.0,81.09,61.79337728243108,2.471735091297244,4.64132318554432,9.28264637108864,SP3,3,59.32164219113384,-4.64132318554432
2665,1.0,3080900000.0,1.4719,450.0,97.0,5.0,92.0,86.148,52.29951251462634,2.695851160547749,-12.690065455357619,4.23002181845254,SP3,3,49.603661354078596,-16.92008727381016
2666,1.0,3510300000.0,1.5374,470.0,95.0,5.0,90.0,91.208,44.955504934079606,2.366079207056822,-7.736979823504017,0.0,SP3,3,42.58942572702279,-7.736979823504017
2667,1.0,3977700000.0,1.6028,490.0,101.0,6.0,94.0,96.274,42.17866766692751,2.505663425758069,21.323871220876924,3.5539785368128203,SP3,3,39.255393670209756,14.21591414725128
2668,2.0,36942.0,0.065565,10.0,0.0,0.0,0.0,0.0012583,0.0,0.0,0.0,0.0,SP3,3,0.0,0.0
2669,2.0,997240.0,0.19668,30.0,0.0,0.0,0.0,21.213,0.0,0.0,0.0,0.0,SP3,3,0.0,0.0
2670,2.0,4616700.0,0.3278,50.0,0.0,0.0,0.0,46.45,0.0,0.0,0.0,0.0,SP3,3,0.0,0.0
2671,2.0,12668000.0,0.45892,70.0,0.0,0.0,0.0,72.146,0.0,0.0,0.0,0.0,SP3,3,0.0,0.0
2672,2.0,26924000.0,0.59004,90.0,4.0,0.0,4.0,98.052,246.78793167528042,0.0,466.0857374035669,0.0,SP3,3,246.78793167528042,466.0857374035669
2673,2.0,49157000.0,0.72115,110.0,6.0,0.0,6.0,123.95,202.753980280283,0.0,149.42918797340099,0.0,SP3,3,202.753980280283,149.42918797340099
2674,2.0,81139000.0,0.8522700000000001,130.0,12.0,0.0,12.0,149.92,245.67168460636373,0.0,311.6370898829927,0.0,SP3,3,245.67168460636373,311.6370898829927
2675,2.0,124640000.0,0.98339,150.0,18.0,0.0,18.0,175.96,239.89355123486538,0.0,229.11605270310739,0.0,SP3,3,239.89355123486538,229.11605270310739
2676,2.0,181450000.0,1.1145,170.0,22.0,0.0,22.0,202.03,201.40452189770667,0.0,116.96036388708413,0.0,SP3,3,201.40452189770667,116.96036388708413
2677,2.0,253320000.0,1.2456,190.0,23.0,0.0,23.0,228.09,150.8210171579235,0.0,23.11297576327136,0.0,SP3,3,150.8210171579235,23.11297576327136
2678,2.0,342030000.0,1.3767,210.0,24.0,0.0,24.0,254.09,116.56027142224802,0.0,18.725392493589357,0.0,SP3,3,116.56027142224802,18.725392493589357
2679,2.0,449350000.0,1.5079,230.0,25.0,0.0,25.0,280.1,92.41846935052368,0.0,15.478285204121434,0.0,SP3,3,92.41846935052368,15.478285204121434
2680,2.0,577050000.0,1.639,250.0,25.0,0.0,25.0,306.12,71.96644866590037,0.0,0.0,0.0,SP3,3,71.96644866590037,0.0
2681,2.0,726930000.0,1.7701,270.0,25.0,0.0,25.0,332.15,57.12825059174585,0.0,0.0,0.0,SP3,3,57.12825059174585,0.0
2682,2.0,900720000.0,1.9012,290.0,25.0,0.0,25.0,358.18,46.105603520137,0.0,0.0,0.0,SP3,3,46.105603520137,0.0
2683,2.0,1100200000.0,2.0323,310.0,26.0,0.0,26.0,384.23,39.25592507795321,0.0,8.327298817456949,0.0,SP3,3,39.25592507795321,8.327298817456949
2684,2.0,1327200000.0,2.1634,330.0,26.0,0.0,26.0,410.27,32.54171848309532,0.0,0.0,0.0,SP3,3,32.54171848309532,0.0
2685,2.0,1583400000.0,2.2946,350.0,26.0,0.0,26.0,436.33,27.276347587952586,0.0,0.0,0.0,SP3,3,27.276347587952586,0.0
2686,3.0,35988.0,0.039506,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP3,3,0.0,0.0
2687,3.0,971480.0,0.11851,30.0,1.0,0.0,1.0,0.078533,1709.8957962143454,0.0,1775.6747979740203,0.0,SP3,3,1709.8957962143454,1775.6747979740203
2688,3.0,4497400.0,0.19751,50.0,0.0,0.0,0.0,0.08972999999999999,0.0,0.0,-471.11947182758325,0.0,SP3,3,0.0,-471.11947182758325
2689,3.0,12341000.0,0.27652,70.0,1.0,0.0,1.0,0.18909,134.60250936766164,0.0,211.78152482359025,0.0,SP3,3,134.60250936766164,211.78152482359025
2690,3.0,26228000.0,0.35552,90.0,2.0,0.0,2.0,0.18817,126.6684130018539,0.0,119.61759689683248,0.0,SP3,3,126.6684130018539,119.61759689683248
2691,3.0,47887000.0,0.43453,110.0,2.0,0.0,2.0,0.17758,69.37705715982676,0.0,0.0,0.0,SP3,3,69.37705715982676,0.0
2692,3.0,79043000.0,0.51353,130.0,6.0,0.0,6.0,0.18613,126.09310639320209,0.0,213.26608911366188,0.0,SP3,3,126.09310639320209,213.26608911366188
2693,3.0,121430000.0,0.59254,150.0,5.0,0.0,5.0,6.0799,68.39864811439975,0.0,-39.189599832644724,0.0,SP3,3,68.39864811439975,-39.189599832644724
2694,3.0,176760000.0,0.6715399999999999,170.0,13.0,0.0,13.0,12.036,122.16952017075165,0.0,240.1777795924544,0.0,SP3,3,122.16952017075165,240.1777795924544
2695,3.0,246770000.0,0.75054,190.0,15.0,0.0,15.0,17.933,100.9723366762357,0.0,47.45406565080167,0.0,SP3,3,100.9723366762357,47.45406565080167
2696,3.0,333190000.0,0.82955,210.0,25.0,0.0,25.0,23.806,124.63831208216874,0.0,192.21587226409542,0.0,SP3,3,124.63831208216874,192.21587226409542
2697,3.0,437740000.0,0.90855,230.0,45.0,0.0,45.0,29.703000000000007,170.76536429109532,0.0,317.76749270326394,0.0,SP3,3,170.76536429109532,317.76749270326394
2698,3.0,562150000.0,0.98756,250.0,65.0,0.0,65.0,35.61,192.07226172180077,0.0,267.0411651967386,0.0,SP3,3,192.07226172180077,267.0411651967386
2699,3.0,708140000.0,1.0666,270.0,65.0,0.0,65.0,41.526,152.47468286907997,0.0,0.0,0.0,SP3,3,152.47468286907997,0.0
2700,3.0,877450000.0,1.1456,290.0,60.0,0.0,60.0,47.445,113.58798117998602,0.0,-49.0558610863597,0.0,SP3,3,113.58798117998602,-49.0558610863597
2701,3.0,1071800000.0,1.2246,310.0,53.0,0.0,53.0,53.367,82.14206671919627,0.0,-59.82972460377765,0.0,SP3,3,82.14206671919627,-59.82972460377765
